Date,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2020-01-23,76.88079071044922,76.96026202494508,76.01860816134078,76.56530142477,104472000
2020-01-24,76.65921783447266,77.86819158420508,76.46895853504518,77.1264324079885,146537600
2020-01-27,74.405029296875,75.08416976822737,73.42484155700832,74.67234921705278,161940000
2020-01-28,76.50989532470703,76.68088393464757,75.18531972883665,75.28406170066347,162234000
2020-01-29,78.11144256591797,78.95676515736241,77.39858197163568,78.13793790519387,216229200
2020-01-30,77.99824523925781,78.05122856412287,76.76518678742532,77.19627805111793,126743200
2020-01-31,74.5398941040039,77.71164655303768,74.24607885109228,77.29019066933044,199588400
2020-02-03,74.3351821899414,75.49839714349714,72.78422401879573,73.2851511845041,173788400
2020-02-04,76.78926849365234,76.97952779146334,75.53212542449515,75.93672133535755,136616400
2020-02-05,77.41543579101562,78.21258898353346,76.81335589638837,77.91395235806485,118826800
2020-02-06,78.3209457397461,78.32335641079244,77.12883215929374,77.68515330009288,105425600
2020-02-07,77.25636291503906,78.06989154294402,76.76631409771366,77.82124622907054,117684000
2020-02-10,77.623291015625,77.623291015625,75.7644885208781,75.8441484328751,109348800
2020-02-11,77.15494537353516,78.1905681328534,76.93768376375351,78.11815005194215,94323200
2020-02-12,78.98722839355469,78.9920538114317,77.60398368209574,77.60398368209574,113730400
2020-02-13,78.42476654052734,78.75066279160559,78.0578358133656,78.26061390209061,94747600
2020-02-14,78.4440689086914,78.69271421468866,77.93712009409066,78.3933688702963,80113600
2020-02-18,77.00772857666016,77.18878123005356,75.94796350927948,76.12901616267288,152531200
2020-02-19,78.12299346923828,78.3523297233802,77.24911404532844,77.24911404532844,93984000
2020-02-20,77.321533203125,78.3716398349872,76.81700080414447,77.88400744802773,100566000
2020-02-21,75.57136535644531,77.35775721221363,74.95578935685651,76.91598466630131,129554000
2020-02-24,71.98169708251953,73.43011814732492,69.8211400810818,71.75960997813098,222195200
2020-02-25,69.54351806640625,73.03180163978591,69.07278565467855,72.65038734565039,230673600
2020-02-26,70.646728515625,71.90927139616765,69.16209855410392,69.16934036398257,198054800
2020-02-27,66.0286636352539,69.0413810989832,65.89347830358477,67.85850576335429,320605600
2020-02-28,65.99005889892578,67.20915102510166,61.88861568726967,62.103468343907636,426510000
2020-03-02,72.1337890625,72.7686815326321,67.0425894386722,68.14338895911868,341397200
2020-03-03,69.8428726196289,73.38667475068135,68.99312746023453,73.30701482551375,319475600
2020-03-04,73.08250427246094,73.2418314905751,70.76261982320094,71.56166493954149,219178400
2020-03-05,70.71192169189453,72.31242082695749,70.34740002247567,71.33956494467967,187572800
2020-03-06,69.77283477783203,70.20494899083147,67.88989092478414,68.0757689182747,226176800
2020-03-09,64.25436401367188,67.13188921300795,63.48911178224734,63.67016438238683,286744800
2020-03-10,68.882080078125,69.14762542571471,65.0268655374001,66.90257561810807,285290000
2020-03-11,66.4897689819336,67.88749740945617,65.62795665733853,66.96292517997638,255598800
2020-03-12,59.92359161376953,65.17894700154001,59.86806983845157,61.784814276675704,418474000
2020-03-13,67.10292053222656,67.57366022928257,61.06300489011421,63.94536649521935,370732000
2020-03-16,58.47034454345703,62.5428168089279,57.93684117686896,58.40757727472599,322423600
2020-03-17,61.04129409790039,62.187957132183904,57.55059758461941,59.74978379495811,324056000
2020-03-18,59.5469970703125,60.350871115595204,57.24159305699179,57.88131450093201,300233600
2020-03-19,59.09075927734375,61.036471254980725,58.56691402825116,59.720822675289355,271857200
2020-03-20,55.33934783935547,60.792652825729554,55.04000612907548,59.670124174823826,401693200
2020-03-23,54.1637077331543,55.16070547027294,51.32480360482342,55.05931643178171,336752800
2020-03-24,59.597694396972656,59.79323063321941,56.56083807077307,57.05812866753022,287531200
2020-03-25,59.26939010620117,62.34245572079971,58.974877532799404,60.53192941719469,303602000
2020-03-26,62.3883171081543,62.4462515869641,59.47216257409066,59.5107880156471,252087200
2020-03-27,59.80530548095703,61.767913466106,59.638736473627105,61.01473571142301,204216800
2020-03-30,61.51203155517578,61.68342967850782,60.20603760216864,60.529521124828726,167976400
2020-03-31,61.386497497558594,63.366005560924876,60.833685075362965,61.70273919270683,197002000
2020-04-01,58.15651321411133,60.04187380235648,57.726815314664734,59.505957782413006,176218400
2020-04-02,59.1269645690918,59.18007364013517,57.1884945265853,58.018923255417455,165934000
2020-04-03,58.2772216796875,59.31284110700112,57.68819653151743,58.61277240805976,129880000
2020-04-06,63.361175537109375,63.51566994282337,60.201204676104986,60.568135335844495,201820400
2020-04-07,62.627315521240234,65.58934152567265,62.52351377225885,65.37207245676143,202887200
2020-04-08,64.23021697998047,64.54403851459621,63.06182517929843,63.42633937506472,168895200
2020-04-09,64.6937255859375,65.19584902236409,63.89951332637289,64.86512738575412,161834800
2020-04-13,65.9635009765625,66.07213548949194,64.17228391165321,64.77096719479518,131022800
2020-04-14,69.29486846923828,69.58455560243435,67.12223707141726,67.59297682109842,194994800
2020-04-15,68.66239929199219,69.12106449233013,67.7450688913163,68.17235045630129,131154400
2020-04-16,69.20796203613281,69.57248363661981,68.16027185080422,69.37453102131897,157125200
2020-04-17,68.26891326904297,69.27074378183441,66.83497575491855,68.72516946310567,215250000
2020-04-20,66.85186767578125,67.99853426971617,66.83255863780644,67.09810395402242,130015200
2020-04-21,64.78546142578125,66.92912586019385,64.07573448825138,66.69496415132106,180991600
2020-04-22,66.65150451660156,67.08602784822331,65.71003238672124,66.05040482183006,116862400
2020-04-23,66.39320373535156,68.01543553598502,66.35457829164004,66.59598178954948,124814400
2020-04-24,68.30994415283203,68.31960235496462,66.86876505886688,66.91704870248016,126161200
2020-04-27,68.35823059082031,68.68895219864656,67.58091104598891,68.02750161594408,117087600
2020-04-28,67.25018310546875,69.00035846269303,67.15845596472252,68.81930583953189,112004800
2020-04-29,69.45903015136719,69.92735352024151,68.53204161617626,68.73481966758834,137280800
2020-04-30,70.9243392944336,71.10056648651737,69.60869475205328,69.99735081766806,183064000
2020-05-01,69.78248596191406,72.17962007110036,69.00516668185108,69.1017265730852,240616800
2020-05-04,70.76984405517578,70.8977876030395,69.11864515995262,69.8066465413913,133568000
2020-05-05,71.8320083618164,72.66243680032687,71.0836562103967,71.22849975051801,147751200
2020-05-06,72.57312774658203,73.2031872790944,72.14825527383692,72.53208591439893,142333600
2020-05-07,73.32389068603516,73.66910326152602,72.89660917840814,73.19836352852457,115215200
2020-05-08,75.06913757324219,75.12239040799929,73.65552559886389,73.98230402182824,133838400
2020-05-11,76.25038146972656,76.74417245398942,74.36959376483475,74.57776663572473,145946400
2020-05-12,75.37894439697266,77.38317534733362,75.25791594009821,76.93294564652552,162301200
2020-05-13,74.46881866455078,76.47789576756719,73.39408522317618,75.55807493186354,200622400
2020-05-14,74.92633819580078,74.98685245577319,72.98745894244641,73.70879158063562,158929200
2020-05-15,74.48336029052734,74.52935171327063,72.6679327201148,72.70182424718615,166348400
2020-05-18,76.23828125,76.61105115017922,75.11514045510178,75.80500447840275,135178400
2020-05-19,75.79771423339844,77.09997437404789,75.76624564907384,76.25519801175672,101729600
2020-05-20,77.27185821533203,77.34204942619355,76.6158784313997,76.65460843756124,111504800
2020-05-21,76.69574737548828,77.67365953830173,76.45852890117943,77.1338698714014,102688800
2020-05-22,77.18955993652344,77.27185842972254,76.33267609193112,76.43433589476804,81803200
2020-05-26,76.66671752929688,78.4845606060167,76.61104175906425,78.30544078691085,125522000
2020-05-27,77.000732421875,77.14596806852482,75.78560919845494,76.52388732434491,112945200
2020-05-28,77.03463745117188,78.29091382648822,76.4004493161322,76.67639044487011,133560800
2020-05-29,76.9595947265625,77.73659554294788,76.60377068012559,77.27668877080987,153532400
2020-06-01,77.90603637695312,78.02706486056282,76.78288850329889,76.91360133395523,80791200
2020-06-02,78.2667007446289,78.29090791932163,77.19922860751555,77.63977407114822,87642800
2020-06-03,78.69757843017578,78.95900415271024,78.01497584988421,78.58623426753769,104491200
2020-06-04,78.01979064941406,78.81857555541607,77.6470209126839,78.52085026224736,87560400
2020-06-05,80.24187469482422,80.30238892913404,78.24006648317224,78.26911213372232,137250400
2020-06-08,80.71632385253906,80.75021537775042,79.23009773769596,79.93932296340279,95654400
2020-06-09,83.26518249511719,83.6573136410901,80.36534445233356,80.39681304328083,147712400
2020-06-10,85.40739440917969,85.8745626649843,83.77350959383725,84.2116321903992,166651600
2020-06-11,81.30692291259766,84.9765069301838,81.20526313670851,84.55290729433239,201662400
2020-06-12,82.00890350341797,84.18741636682982,80.90028576320306,83.44188410385023,200146000
2020-06-15,83.02313232421875,83.67426627857331,80.50331793854433,80.66549938713932,138808800
2020-06-16,85.22340393066406,85.49451390772815,83.44186840333514,85.07332981023045,165428800
2020-06-17,85.10482025146484,86.02705683600927,84.98379175074255,85.96654258564811,114406400
2020-06-18,85.1386947631836,85.55503301794639,84.53112944713651,85.06123476532262,96820400
2020-06-19,84.65216064453125,86.30782937031772,83.54595856056092,85.84308414219812,264476000
2020-06-22,86.86700439453125,87.00981715451016,84.99832384422328,85.04431527047004,135445200
2020-06-23,88.72115325927734,90.13718820813904,87.68998805980996,88.10874933547481,212155600
2020-06-24,87.15504455566406,89.26820486684538,86.78227469992099,88.35080675031271,192623200
2020-06-25,88.31206512451172,88.35079512662277,86.55231359048508,87.3099530977363,137522400
2020-06-26,85.59861755371094,88.42826445687878,85.45095894340278,88.20799170182455,205256800
2020-06-29,87.57138061523438,87.66578639039905,85.02978213117639,85.5066347136651,130646000
2020-06-30,88.3023910522461,88.58802392767775,87.14052040168764,87.15988171149978,140223200
2020-07-01,88.1353759765625,88.92206127344404,88.08696900587378,88.37985592496987,110737200
2020-07-02,88.1353759765625,89.67486242954287,88.02161627129679,89.04067423366814,114041600
2020-07-06,90.49300384521484,90.9601720457748,89.52961440129422,89.56108299075036,118655600
2020-07-07,90.21221923828125,91.6476154008952,90.10087509241899,90.87061453958542,112424400
2020-07-08,92.31327819824219,92.34474679060094,91.10057024745561,91.1877146099101,117092000
2020-07-09,92.71024322509766,93.2572869587544,91.66455533300416,93.20403412942578,125642800
2020-07-10,92.87242126464844,92.93051996359854,91.69602787555728,92.30600881208682,90257200
2020-07-13,92.44398498535156,96.77922651804644,92.23097365442625,94.17469096863013,191649200
2020-07-14,93.9737777709961,94.16499745387678,90.89481289415856,91.82672629574613,170989200
2020-07-15,94.62007904052734,96.09420527190387,93.42431687945134,95.84488685944433,153198000
2020-07-16,93.45576477050781,94.31022548870118,92.8578838224014,93.49449476804814,110577600
2020-07-17,93.26696014404297,94.06090662183887,92.79494615025625,93.90599401950857,92186800
2020-07-20,95.23248291015625,95.37045717183655,93.01040144233045,93.35412562962276,90318000
2020-07-21,93.91809844970703,96.09661104261261,93.6687800817764,96.02157397759412,103433200
2020-07-22,94.18195343017578,94.86213298167614,93.53324246932021,93.62037944003524,89001600
2020-07-23,89.89512634277344,93.99314942038049,89.08665688068213,93.91568941051719,197004400
2020-07-24,89.67242431640625,90.01614846898383,86.31267234298356,88.09663844239333,185438800
2020-07-27,91.79768371582031,91.88966654711753,90.50994623863684,90.7326345162056,121214000
2020-07-28,90.28968048095703,91.54595685387366,90.28483461346657,91.36925259131361,103625600
2020-07-29,92.02037811279297,92.20434377285328,90.73505619988047,90.7713632677891,90329200
2020-07-30,93.13384246826172,93.23792519284922,90.78830982976133,91.19496376791191,158130000
2020-07-31,102.88389587402344,103.03397001244983,97.62157236005555,99.61612680199143,374336800
2020-08-03,105.47633361816406,108.09054616095987,104.4645371706777,104.76226254133908,308151200
2020-08-04,106.18069458007812,107.26995077307812,104.94377981745819,105.66511213347285,173071600
2020-08-05,106.56558990478516,106.88510690463526,105.43760344433963,105.90235611566642,121776800
2020-08-06,110.2835693359375,110.77736760867772,106.30899814130089,106.89719478834881,202428800
2020-08-07,107.77619171142578,110.26174899503663,106.98081367668276,109.80586023116359,198045600
2020-08-10,109.34272766113281,110.35877585729011,106.6971231069657,109.21905362761316,212403600
2020-08-11,106.09087371826172,109.10506522291367,105.83140397675015,108.60795666047292,187902400
2020-08-12,109.61671447753906,109.87375687982836,106.98565970661953,107.17965145918507,165598000
2020-08-13,111.55667114257812,112.55817011651827,110.50667052619417,110.99408465160128,210082000
2020-08-14,111.45726013183594,111.54698151987802,109.65068105796512,111.38208775805406,165565200
2020-08-17,111.166259765625,112.60182410704658,110.54062998121614,112.57757328432733,119561600
2020-08-18,112.09258270263672,112.51694618501556,110.58427334354063,110.91891544512356,105633600
2020-08-19,112.23320770263672,113.64452094897047,112.13863913268811,112.49995190044544,145538000
2020-08-20,114.72364807128906,114.83762028422797,112.25748652761663,112.27446284451047,126907200
2020-08-21,120.6356201171875,121.11817961837231,115.6693525872738,115.6814742972318,338054800
2020-08-24,122.07846069335938,124.91806397068724,120.2161130032418,124.83318239328597,345937600
2020-08-25,121.07694244384766,121.42128630177416,119.35766525675145,120.95327585147248,211495600
2020-08-26,122.72348022460938,123.17936898693925,121.32671591454528,122.39126546065715,163022400
2020-08-27,121.25639343261719,123.657076446734,120.11424426928406,123.32486169573068,155552400
2020-08-28,121.05998992919922,122.64589153107447,120.83689273182479,122.22880256231407,187630000
2020-08-31,125.1654052734375,127.06656032182518,122.2166916072517,123.7492518971319,225702700
2020-09-01,130.15106201171875,130.75245576113278,126.61066398001222,128.7737011544299,151948100
2020-09-02,127.45452880859375,133.83695705739137,123.18665076532004,133.45866793446768,200119000
2020-09-03,117.25040435791016,124.97139321089942,116.88181705951085,123.09935129507485,257599600
2020-09-04,117.32801818847656,119.98574406174012,107.56038329847304,116.46474218511382,332607200
2020-09-08,109.43244171142578,115.41717816603585,109.29664597406735,110.52850942019397,231366600
2020-09-09,113.79731750488281,115.56266939432574,111.799173992742,113.7391214492864,176940500
2020-09-10,110.0822982788086,116.88181506989982,109.12202651754133,116.74601936225844,182274400
2020-09-11,108.63704681396484,111.77006490232608,106.69709954942977,111.12987875287997,180860300
2020-09-14,111.89614868164062,112.4490333059739,109.41301877590674,111.27536620520715,140150100
2020-09-15,112.07076263427734,115.26197700807842,110.19871308977739,114.77699015613865,184642000
2020-09-16,108.76313781738281,112.51693833812011,108.67584374495958,111.7700619173575,154679000
2020-09-17,107.02689361572266,108.83104527474275,105.4458391619844,106.42551466292394,178011000
2020-09-18,103.63197326660156,107.55066740012516,102.90449308489,107.08508422800398,287104900
2020-09-21,106.77468872070312,106.88138640178967,100.00427017683465,101.40103443810513,195713800
2020-09-22,108.4527587890625,109.47123415071694,105.88233436259476,109.29663858587081,183055400
2020-09-23,103.90357208251953,108.74373815268274,103.56407541081022,108.26845317272523,150718700
2020-09-24,104.97054290771484,106.93958810787352,101.84722676940335,102.01212050333626,167743300
2020-09-25,108.90866088867188,109.06386025424962,104.43708092226807,105.17426310813617,149981400
2020-09-28,111.50819396972656,111.85738515107656,109.39365066057967,111.55669562281366,137672400
2020-09-29,110.66429901123047,111.84766814275456,110.1599159291002,111.11049343812664,99382200
2020-09-30,112.33264923095703,113.73911550361659,110.20841190929694,110.37330565840851,142675200
2020-10-01,113.28323364257812,114.18530951408272,112.35205974301084,114.1077098390407,116120400
2020-10-02,109.62641906738281,111.90586307346008,108.85044458473479,109.50032515653433,144712000
2020-10-05,113.00192260742188,113.14742012517607,110.1405034929378,110.4896945754234,106243800
2020-10-06,109.7622299194336,112.63335124814374,108.87955028037823,112.2259566607193,161498200
2020-10-07,111.62455749511719,112.0804462459722,110.70307818585619,111.17837055181317,96849000
2020-10-08,111.51789093017578,112.90495378456839,111.14929614349687,112.75945623194846,83477200
2020-10-09,113.45781707763672,113.48691510258755,111.46936816913343,111.81855926916633,100506900
2020-10-12,120.66471862792969,121.42129686008033,115.69845107798898,116.45502931013961,240226800
2020-10-13,117.46382141113281,121.62500974923826,116.05736241261016,121.50861023337559,262330500
2020-10-14,117.55110931396484,119.33585728240598,116.02825097556021,117.36681195189107,150712000
2020-10-15,117.08551788330078,117.56080289760202,114.60238771843201,115.15527240046332,112559200
2020-10-16,115.44627380371094,117.90031363584822,115.24258020189322,117.63841657614508,115393800
2020-10-19,112.4975357055664,116.80421323996534,112.18714446524658,116.358026294525,120639300
2020-10-20,113.98160552978516,115.40746797741103,112.15805033404632,112.71093501778782,124423700
2020-10-21,113.36080932617188,115.14555707254407,112.95341481857757,113.1668101796244,89946000
2020-10-22,112.27444458007812,114.49568501963495,111.14927164811971,113.92339674553574,101988000
2020-10-23,111.58576965332031,113.05043193781697,110.84858760677534,112.89523260157101,82572600
2020-10-26,111.59546661376953,113.05042702646372,109.49061825916863,110.58669317293085,111850700
2020-10-27,113.09893035888672,113.75851276167866,111.10078693291935,112.02225897491293,92276800
2020-10-28,107.86107635498047,111.96406850952522,107.76408046155812,111.59548115439539,143937800
2020-10-29,111.85737609863281,113.41903447764516,108.83105523861934,108.99595640558233,146129200
2020-10-30,105.59132385253906,108.62733847489969,104.48555457025763,107.72526275511105,190272600
2020-11-02,105.50402069091797,107.35667373960923,104.09756199136386,105.8338155489353,122866900
2020-11-03,107.12389373779297,108.14236164402186,105.46523966166725,106.36731546450528,107624400
2020-11-04,111.49846649169922,112.11924902667879,108.97653651830575,110.71279021468385,138235500
2020-11-05,115.45594024658203,116.02822843855644,113.36080141230897,114.40836712929038,126387100
2020-11-06,115.32478332519531,115.8203179514325,112.837361996159,114.96527127109147,114457900
2020-11-09,113.02201843261719,118.53125707811864,112.75967691224703,117.0835046153836,154515300
2020-11-10,112.68191528320312,114.25597883957684,110.8940807658282,112.27382528066764,138023400
2020-11-11,116.10211944580078,116.2381494579348,113.1385999950758,113.86733537997074,112295000
2020-11-12,115.83002471923828,117.11259831587537,115.20817130347953,116.22840350190613,103162300
2020-11-13,115.87863159179688,116.27700303551688,114.52804275815001,116.05352836084144,81581900
2020-11-16,116.88912963867188,117.55956098518271,114.80008723878368,115.5482521194945,91183000
2020-11-17,116.00495147705078,117.24865863043144,115.58714291023577,116.16041857776305,74271000
2020-11-18,114.68350219726562,116.42275133775613,114.65435397133162,115.24705927558566,76322100
2020-11-19,115.27619934082031,115.68428930116418,113.4980835539356,114.25596702688232,74113000
2020-11-20,114.0130615234375,115.40251710432108,113.96448361868471,115.27620565626937,73604300
2020-11-23,110.62202453613281,114.28513837643995,110.52486130551306,113.85761126601786,127959300
2020-11-24,111.90459442138672,112.56531474410036,109.39774313111327,110.68032441615657,113874200
2020-11-25,112.7402114868164,113.43979858279869,111.90459439029078,112.27382503154757,76499200
2020-11-27,113.2843246459961,114.15880846315034,112.92481998616722,113.26489496698315,46691300
2020-11-30,115.67457580566406,117.54013622605181,113.49808123546687,113.65354831037159,169410200
2020-12-01,119.24053192138672,119.96926723797301,116.60736920035771,117.57901628913943,127728200
2020-12-02,119.59032440185547,119.87210294466338,117.4624149241799,118.56037345602128,89004200
2020-12-03,119.45428466796875,120.27046459048226,118.74497909552679,120.01783429457547,78967600
2020-12-04,118.78384399414062,119.37654924842553,118.07453843287111,119.12391895649799,78260400
2020-12-07,120.24131774902344,121.03806800243322,118.78384723085345,118.84214367939516,86712000
2020-12-08,120.85344696044922,121.43644107050238,119.6000214847598,120.84373582820557,82225500
2020-12-09,118.32720184326172,122.37896912827428,117.56931816843408,120.99923180163522,115089200
2020-12-10,119.74577331542969,120.35791566525569,116.74338766599487,117.08346263085474,81312200
2020-12-11,118.93932342529297,119.27939842297663,117.13205925122674,118.95875310526962,86939800
2020-12-14,118.32720184326172,119.85268774115538,118.09400857710251,119.1239522979626,79184500
2020-12-15,124.25422668457031,124.27366377761385,120.61055011219938,120.81459511068267,157243700
2020-12-16,124.18620300292969,124.73032296084445,122.97164423038534,123.79755012617825,98208600
2020-12-17,125.05098724365234,125.90604149372504,124.40969655609783,125.24531371153455,94359800
2020-12-18,123.06881713867188,125.43963827870924,122.54412684965975,125.30360828671483,192541500
2020-12-21,124.59430694580078,124.672040495101,119.94983486476208,121.47532055765235,121251600
2020-12-22,128.14077758789062,130.59904266881472,125.97399466980123,127.87842881518668,168904800
2020-12-23,127.24688720703125,128.6751945398209,127.07198305177502,128.41286054616967,88223700
2020-12-24,128.22830200195312,129.67606189128196,127.38297355158525,127.59673715473882,54930100
2020-12-28,132.81443786621094,133.44600251933943,129.72459253226933,130.19099379190865,124486200
2020-12-29,131.04605102539062,134.8549062093824,130.53107920371312,134.13589678161503,121047300
2020-12-30,129.9286346435547,132.13427742745725,129.6177004950943,131.735898609551,96452100
2020-12-31,128.92788696289062,130.91976696038572,127.98538786397091,130.27847616245157,99116600
2021-01-04,125.74085998535156,129.82177500940742,123.16599358092327,129.73433032505793,143301900
2021-01-05,127.29547882080078,128.00479186519019,124.78862757117713,125.23559175221487,97664900
2021-01-06,123.0105209350586,127.33435496235823,122.7967573877346,124.0987683518539,155088000
2021-01-07,127.2080307006836,127.89790663345559,124.23479308365204,124.72061661130184,109578200
2021-01-08,128.30599975585938,128.86955684085643,126.53759495540402,128.67521556411702,105158200
2021-01-11,125.32304382324219,126.47930629071162,124.85665734789745,125.52709624591981,100384500
2021-01-12,125.1481704711914,126.01293594243306,123.26317240831035,124.85667332698577,91951100
2021-01-13,127.17887878417969,127.72299874717103,124.84693184960055,125.1092658720847,88636800
2021-01-14,125.2550277709961,127.28576659581172,125.10927181431389,127.09144014639318,90221800
2021-01-15,123.53520202636719,126.52787663913662,123.39917203606663,125.1287025525268,111598500
2021-01-19,124.2056655883789,125.06071988412404,123.34090015787666,124.15708026227341,90757300
2021-01-20,128.28656005859375,128.73352422939956,124.90523244341398,125.0121142129877,104319500
2021-01-21,132.98934936523438,135.7099645282226,129.80234769109845,130.0064001294405,120150900
2021-01-22,135.126953125,135.88483658611096,131.19177987621222,132.41604973812463,114459400
2021-01-25,138.86778259277344,140.97625472972098,132.66867020571667,139.01353853335786,157611700
2021-01-26,139.10101318359375,140.20869037046396,137.3617564370404,139.52854031294,98390600
2021-01-27,138.0321807861328,140.20867556656404,136.4289690465183,139.36333253146313,140843800
2021-01-28,133.20310974121094,137.9641898687069,132.82416793009364,135.56422012291074,142621100
2021-01-29,128.2185516357422,132.86302336292994,126.51816929301403,131.9788209864335,177523800
2021-02-01,130.33670043945312,131.54154780221725,127.2177077051634,129.95775878259116,106239800
2021-02-02,131.16262817382812,132.44519444855226,130.7933975854858,131.8816374338767,83305400
2021-02-03,130.1424102783203,131.92052618668296,129.82176496768204,131.9108002272906,89880900
2021-02-04,133.49465942382812,133.50437056213588,130.77404325496124,132.4355671278361,84183100
2021-02-05,133.08099365234375,133.72324245824956,132.20521062487953,133.65513325973174,75693800
2021-02-08,133.22695922851562,133.27561713779653,131.29048728628555,132.37062753976116,71297200
2021-02-09,132.35118103027344,134.1708861386868,132.19549648512387,132.94477197557092,76774200
2021-02-10,131.74786376953125,133.3048279995829,130.7844904817518,132.80853804149436,73046600
2021-02-11,131.49485778808594,132.72095704438246,130.17144270344224,132.24413324277845,64280000
2021-02-12,131.72840881347656,131.88410821935858,130.0936095966532,130.73585850968206,60145100
2021-02-16,129.6070556640625,132.35118706954955,129.2178071626484,131.84518629017936,80576300
2021-02-17,127.32027435302734,128.6631557746567,125.98713342468182,127.71924852152779,97918500
2021-02-18,126.22068786621094,126.50288006540657,123.98255701846796,125.7243978338029,96856700
2021-02-19,126.37638092041016,127.19379548505816,125.3351725587671,126.7364377000899,87668800
2021-02-22,122.61048889160156,126.2304187991235,122.22124775949521,124.56641277376495,103916400
2021-02-23,122.47425079345703,123.30138352656303,115.20519947854247,120.43074421044315,158273000
2021-02-24,121.97797393798828,122.18232386351377,118.94190941685854,121.5790071569596,111039900
2021-02-25,117.73523712158203,123.05808944115938,117.29734557401017,121.32597453863157,148199500
2021-02-26,117.99797821044922,121.49139980199843,117.93958722628282,119.2921941436735,164560400
2021-03-01,124.35232543945312,124.48855870917815,119.48683030882653,120.42100448300808,116307900
2021-03-02,121.75414276123047,125.2572974809927,121.64710128326877,124.95563918354922,102260900
2021-03-03,118.77647399902344,122.32828720569532,118.56239100874602,121.45249652917722,112966300
2021-03-04,116.89839935302734,120.27505462421279,115.42902496763867,118.47482266404644,178155000
2021-03-05,118.15367889404297,118.65969453198089,114.40724922583529,117.72552038212189,153766600
2021-03-08,113.22979736328125,117.74497601487798,113.08383103215061,117.67685938357114,154376600
2021-03-09,117.83255004882812,118.77645723226702,115.59442688495044,115.827968557669,129525800
2021-03-10,116.75244140625,118.88352353506721,116.23669261108125,118.4164400921035,111943300
2021-03-11,118.67914581298828,119.89551948779854,117.99797952475683,119.2435449798976,103026500
2021-03-12,117.77416229248047,117.9103955487277,115.95447204511132,117.16111263936789,88105100
2021-03-15,120.65454864501953,120.6642817142442,117.18058534747087,118.14395874848536,92403800
2021-03-16,122.19205474853516,123.79766976227535,121.36492199120141,122.31855495993447,115227900
2021-03-17,121.4038314819336,122.47423888090718,119.04892629520441,120.71293209328559,111932600
2021-03-18,117.2876205444336,119.86633436304555,117.08327064661763,119.57440169521924,121229700
2021-03-19,116.76216888427734,118.16343408346621,116.46051051329101,116.67459352140682,185549500
2021-03-22,120.07068634033203,120.53777713211232,117.02488910943605,117.09300574322106,111912300
2021-03-23,119.24356079101562,120.89782623844285,118.8543196786337,120.0123099463268,95467100
2021-03-24,116.85946655273438,119.5938800533793,116.8400078374971,119.51603034411634,88530500
2021-03-25,117.34601593017578,118.38723908571315,115.79879193762964,116.32426633816141,98844700
2021-03-26,117.94933319091797,118.21207408800578,115.72093550893463,117.11246742653448,94071200
2021-03-29,118.12450408935547,119.28249444245718,117.48226251708941,118.37751194468804,80819200
2021-03-30,116.674560546875,117.16111000084517,115.66253679171842,116.87891042664381,85671900
2021-03-31,118.8640365600586,120.19717735139929,117.89093762370798,118.37748709188328,118323800
2021-04-01,119.6911849975586,120.8394421912494,119.19490239563412,120.33343394406754,75089100
2021-04-05,122.51316833496094,122.7661761594041,119.75929632134557,120.53777850848313,88651200
2021-04-06,122.8148193359375,123.71006860087718,122.26988629191437,123.09701892635115,80171300
2021-04-07,124.4593734741211,124.47883218903853,121.77361794195266,122.44505868103397,83466700
2021-04-08,126.85318756103516,126.88237934347556,125.06268894589843,125.48111439308595,88844600
2021-04-09,129.42214965820312,129.46106707973098,125.98711183634272,126.30823624511144,106686700
2021-04-12,127.70954895019531,129.2762393125197,127.11595782289686,128.95511478316322,91420000
2021-04-13,130.813720703125,131.03754421397457,128.38097265896974,128.87726276289945,91266500
2021-04-14,128.47824096679688,131.36834576141277,128.11819914098413,131.3099622056929,87222800
2021-04-15,130.88185119628906,131.36840082898902,130.04498523411246,130.220150823009,89347100
2021-04-16,130.5509796142578,131.04725481288563,129.69464764958488,130.68721289515452,84922400
2021-04-19,131.21266174316406,131.82571884662076,129.75301328602865,129.91843832937323,94264200
2021-04-20,129.5292205810547,131.88411859918818,128.2641887932471,131.38784340823202,94812300
2021-04-21,129.90872192382812,130.15199668398512,127.76790700410929,128.7993896114448,68847100
2021-04-22,128.39068603515625,130.54122653689166,127.8749447465964,129.46108603950333,84566500
2021-04-23,130.7066650390625,131.4851323617936,128.60476763173878,128.60476763173878,78657500
2021-04-26,131.09588623046875,131.42673629598994,129.96708793224363,131.20292770440926,66905100
2021-04-27,130.77476501464844,131.7673300838562,130.5022985012677,131.3780816016613,66015800
2021-04-28,129.98655700683594,131.38782184344353,129.50000754125335,130.69691506905932,107760100
2021-04-29,129.88925170898438,133.38268843991688,128.886960916459,132.79882309453924,151101000
2021-04-30,127.92359161376953,129.96709045367274,127.54408362576527,128.23497554962137,109839500
2021-05-03,128.9745635986328,130.4634190600625,128.2836714700979,128.48801399046965,75135100
2021-05-04,124.41069793701172,127.95278490720769,123.2916326716947,127.66085225567952,137564700
2021-05-05,124.65399169921875,126.94076551104096,124.5274840738415,125.72439172337612,84000900
2021-05-06,126.2498779296875,126.2596035749363,123.71008135413715,124.44963872166365,78128300
